dep,nom,cp,nb_hab_2010,nb_hab_1999,nb_hab_2012,dens,surf,long,lat,alt_min,alt_max
17,Saint-Germain-de-Marencennes,17700,1189,1038,1200,72,16.47,-0.783333,46.0667,1,38
17,Arces,17120,661,560,600,30,21.74,-0.859722,45.5531,0,55
17,Sainte-Colombe,17210,115,114,100,26,4.38,-0.280556,45.2831,75,143
17,Saint-Grégoire-d'Ardennes,17240,134,118,100,38,3.5,-0.5,45.5,17,60
17,Tesson,17460,1039,811,1000,85,12.13,-0.65,45.6333,34,58
17,Chaunac,17130,86,56,100,38,2.26,-0.366667,45.3667,42,56
17,Contré,17470,121,144,100,9,12.32,-0.283333,46.0167,68,173
17,Breuil-la-Réorte,17700,416,310,400,25,16.07,-0.683333,46.05,21,63
17,Villars-les-Bois,17770,261,256,200,30,8.6,-0.433333,45.8,17,101
17,Royan,17200,17946,17210,18500,929,19.3,-1.03333,45.6333,0,35
17,Échebrune,17800,497,450,500,29,17.08,-0.45,45.5833,29,107
17,Cravans,17260,730,521,700,49,14.72,-0.7,45.6,17,53
17,Le Seure,17770,237,212,200,41,5.68,-0.366667,45.7833,11,26
17,Saint-Simon-de-Pellouaille,17260,532,370,500,59,8.95,-0.7,45.6167,34,49
17,Marignac,17800,398,347,400,29,13.5,-0.483333,45.5167,20,90
17,Sainte-Lheurine,17520,497,454,500,27,17.78,-0.366667,45.5333,36,109
17,Chérac,17610,1090,1012,1000,36,29.88,-0.433333,45.7,2,95
17,La Couarde-sur-Mer,17670,1251,1179,1200,142,8.8,-1.4,46.2,0,17
17,Dolus-d'Oléron,17550,3173,2721,3200,109,29.02,0.739168,45.9112,0,20
17,Bussac-sur-Charente,17100,1300,1123,1300,130,9.98,-0.634167,45.7862,2,60
17,Saint-Sulpice-d'Arnoult,17250,677,496,600,41,16.12,-0.85,45.8,11,41
17,Saint-Pierre-de-Juillers,17400,353,369,400,20,17.59,-0.366667,45.9333,32,108
17,Saint-Augustin,17570,1250,872,1200,66,18.83,-1.11667,45.6833,0,45
17,Saleignes,17510,64,77,100,8,7.89,-0.183333,46.0167,111,149
17,Germignac,17520,627,531,600,43,14.42,-0.333333,45.5667,17,84
17,Nieul-le-Virouil,17150,584,568,600,25,22.64,-0.533333,45.4167,28,80
17,La Croix-Comtesse,17330,204,172,200,77,2.62,-0.483333,46.0833,41,60
17,Tonnay-Boutonne,17380,1158,1126,1200,50,22.73,-0.716667,45.9667,2,46
17,Longèves,17230,800,515,700,63,12.63,-0.983333,46.2333,0,19
17,Saint-Hilaire-de-Villefranche,17770,1187,1042,1200,53,22.19,-0.533333,45.85,22,95
17,Bagnizeau,17160,187,187,200,19,9.63,-0.316667,45.8833,40,88
17,Salignac-de-Mirambeau,17130,158,155,200,20,7.56,-0.483333,45.35,37,111
17,Beaugeay,17620,718,470,600,49,14.51,-0.983333,45.8667,1,17
17,Saint-Martin-de-Juillers,17400,170,148,200,20,8.38,-0.366667,45.9333,44,88
17,Marsais,17700,920,788,900,38,23.98,-0.6,46.1167,23,82
17,Cressé,17160,231,251,200,21,10.96,-0.216667,45.9167,62,105
17,Avy,17800,472,480,500,32,14.64,-0.5,45.55,15,78
17,Burie,17770,1278,1265,1300,139,9.19,-0.416667,45.7667,19,103
17,Le Gicq,17160,123,101,100,20,5.97,-0.25,45.9333,58,98
17,Boscamnant,17360,408,345,400,29,13.98,-0.066667,45.2,27,117
17,Vouhé,17700,649,395,600,41,15.61,-0.783333,46.1333,13,41
17,Saint-Genis-de-Saintonge,17240,1262,947,1200,114,11.02,-0.566667,45.4833,20,51
17,Cozes,17120,2005,1830,1900,121,16.56,-0.833333,45.5833,10,59
17,Vibrac,17130,154,168,200,30,5.02,-0.341667,45.3583,43,107
17,Polignac,17210,146,108,100,31,4.64,-0.3,45.2833,69,123
17,Taugon,17170,813,610,700,51,15.7,-0.833333,46.3,1,8
17,Annepont,17350,340,267,300,38,8.81,-0.616667,45.85,3,62
17,Champagnolles,17240,554,500,500,32,17.03,-0.633333,45.5167,26,59
17,Meux,17500,295,307,300,35,8.23,-0.35,45.45,38,102
17,Croix-Chapeau,17220,1154,890,1100,238,4.83,-1,46.1,17,51
17,Mirambeau,17150,1504,1457,1500,55,26.94,-0.566667,45.3667,9,108
17,La Brée-les-Bains,17840,756,758,800,103,7.27,-1.35,46.0167,0,11
17,Bedenac,17210,633,508,600,15,40.23,-0.3,45.1667,44,109
17,Expiremont,17130,125,105,100,22,5.66,-0.366667,45.3167,51,116
17,Champagnac,17500,530,463,500,41,12.89,-0.383333,45.4167,31,92
17,Thézac,17600,316,304,300,25,12.42,-0.783333,45.6667,22,49
17,Chantemerle-sur-la-Soie,17380,140,108,100,24,5.72,-0.65,45.9833,2,64
17,Ternant,17400,332,237,300,59,5.61,-0.583333,45.95,5,35
17,Virollet,17260,271,237,300,27,10.01,-0.716667,45.55,17,46
17,Nouillers,17380,636,611,600,26,24.15,-0.666667,45.9333,2,64
17,Dompierre-sur-Mer,17139,5329,4306,5300,290,18.35,-1.06667,46.1833,4,35
17,Saint-Sauveur-d'Aunis,17540,1591,1068,1500,80,19.66,-0.883333,46.2167,2,35
17,Villiers-Couture,17510,149,168,200,17,8.37,-0.15,45.9833,96,138
17,Cherbonnières,17470,337,350,300,20,16.58,-0.35,45.9667,44,94
17,Saint-Jean-d'Angély,17400,7669,7678,7500,408,18.78,-0.516667,45.95,8,76
17,Beauvais-sur-Matha,17490,681,619,700,54,12.48,-0.183333,45.8833,75,132
17,Balanzac,17600,510,344,500,40,12.75,-0.833333,45.7333,17,39
17,Bourcefranc-le-Chapus,17560,3381,2951,3300,272,12.4,0.852501,45.8473,0,18
17,Saint-Jean-de-Liversay,17170,2422,1695,2300,58,41.42,-0.883333,46.2667,0,39
17,Villexavier,17500,281,247,300,28,9.97,-0.433333,45.3667,48,90
17,Saint-Hilaire-du-Bois,17500,302,285,300,40,7.48,-0.5,45.4167,29,71
17,Aumagne,17770,697,610,700,34,20.5,-0.4,45.8667,22,60
17,Saint-Georges-du-Bois,17700,1743,1465,1700,62,27.9,-0.733333,46.1333,22,70
17,La Gripperie-Saint-Symphorien,17620,539,473,500,29,18.16,-0.933333,45.8,2,39
17,Bois,17240,543,430,500,25,21.12,-0.6,45.4833,29,59
17,Boresse-et-Martron,17270,198,221,200,17,11.19,-0.116667,45.2833,48,146
17,Belluire,17800,218,195,200,48,4.5,-0.566667,45.5333,14,42
17,Thaims,17120,368,239,300,42,8.74,-0.783333,45.6167,13,31
17,Montendre,17130,3151,3118,3100,125,25.06,-0.4,45.2833,44,120
17,Villeneuve-la-Comtesse,17330,734,717,700,46,15.9,-0.5,46.1,43,92
17,Le Gua,17600,2053,1860,2000,56,36.09,-0.95,45.7333,0,32
17,Port-d'Envaux,17350,1102,991,1000,48,22.55,-0.683333,45.8333,2,59
17,Mornac-sur-Seudre,17113,839,652,800,88,9.5,-1.03333,45.7167,0,13
17,Gibourne,17160,116,118,100,10,11,-0.3,45.9333,53,107
17,Salignac-sur-Charente,17800,622,545,600,60,10.22,-0.416667,45.6667,2,22
17,Saint-Martial-de-Vitaterne,17500,601,358,500,216,2.78,-0.433333,45.4667,39,87
17,Écurat,17810,472,361,400,44,10.55,-0.666667,45.7833,14,69
17,Marennes,17320,5607,4687,5500,279,20.09,-1.11667,45.8167,0,21
17,Saint-Romain-de-Benet,17600,1620,1374,1600,49,32.78,-0.85,45.7,3,47
17,Courçon,17170,1664,1097,1600,87,19.11,-0.816667,46.25,1,43
17,Saint-Denis-du-Pin,17400,729,702,700,38,19.16,-0.521389,45.9862,26,109
17,Genouillé,17430,789,644,800,22,34.41,-0.783333,46.0167,0,63
17,Chadenac,17800,393,425,400,27,14.11,-0.433333,45.55,32,112
17,Matha,17160,2166,2091,2200,113,19.08,-0.316667,45.8667,23,68
17,Cierzac,17520,249,199,200,47,5.2,-0.316667,45.5667,18,49
17,Fontcouverte,17100,2218,1892,2100,191,11.58,-0.583333,45.7667,2,81
17,Charron,17230,2337,1655,2300,62,37.54,-1.1,46.2833,0,11
17,Givrezac,17260,78,63,100,28,2.7,-0.633333,45.55,37,44
17,La Clisse,17600,589,391,600,113,5.18,-0.766667,45.7333,22,49
17,Mosnac,17240,480,445,500,38,12.44,-0.516667,45.5,17,39
17,Crazannes,17350,438,408,400,91,4.81,-0.7,45.85,2,28
17,Saint-Germain-du-Seudre,17240,359,340,400,22,16.09,-0.666667,45.5167,22,54
17,Saint-Rogatien,17220,1920,1805,1800,369,5.19,-1.06667,46.15,9,33
17,Messac,17130,113,107,100,15,7.24,-0.316667,45.35,45,106
17,Nieul-lès-Saintes,17810,1048,975,1000,51,20.41,-0.733333,45.7667,19,68
17,Chives,17510,370,378,400,17,20.66,-0.116667,45.95,82,142
17,Annezay,17380,160,175,200,21,7.43,-0.716667,46.0167,5,65
17,Saint-Savinien,17350,2432,2362,2400,51,47,-0.683333,45.8833,0,68
17,Taillant,17350,164,131,200,33,4.96,-0.616667,45.9,19,70
17,Saint-Jean-d'Angle,17620,595,509,500,27,21.61,-0.95,45.8167,2,32
17,Mortiers,17500,181,191,200,27,6.53,-0.316667,45.4,42,102
17,Rétaud,17460,1027,873,1000,51,19.92,-0.733333,45.6833,26,49
17,Saint-Loup,17380,295,273,300,17,16.42,-0.625278,45.9989,2,48
17,Tanzac,17260,303,251,300,26,11.23,-0.633333,45.5667,27,51
17,La Genétouze,17360,212,258,200,5,37.03,-0.016667,45.2167,27,131
17,Saint-Dizant-du-Gua,17240,522,548,500,28,18.44,-0.7,45.4333,2,62
17,Bresdon,17490,259,279,300,15,16.67,-0.15,45.8833,78,146
17,Port-des-Barques,17730,1885,1533,1900,333,5.66,0.92139,45.9475,0,18
17,Vervant,17400,212,194,200,37,5.62,-0.45,45.9833,18,71
17,Asnières-la-Giraud,17400,922,875,900,49,18.64,-0.5,45.8833,22,82
17,Semoussac,17150,284,220,300,29,9.62,-0.616667,45.3833,8,103
17,Plassac,17240,630,388,600,40,15.48,-0.566667,45.4667,27,65
17,Champdolent,17430,399,372,400,33,12.02,-0.8,45.9167,1,35
17,Chamouillac,17130,336,324,300,41,8.19,-0.466667,45.3167,23,87
17,Tonnay-Charente,17430,7758,6629,7800,225,34.39,-0.9,45.95,1,32
17,Aigrefeuille-d'Aunis,17290,3707,3151,3600,221,16.76,-0.933333,46.1167,12,38
17,Saint-Georges-des-Agoûts,17150,259,245,300,41,6.31,-0.65,45.3833,0,90
17,Blanzay-sur-Boutonne,17470,94,87,100,16,5.75,-0.433333,46.05,26,57
17,Jarnac-Champagne,17520,726,728,800,33,21.95,-0.4,45.5667,37,81
17,Villemorin,17470,99,142,100,9,10.67,-0.283333,46,48,101
17,Saint-Sigismond-de-Clermont,17240,163,138,200,30,5.28,-0.533333,45.45,24,52
17,Écoyeux,17770,1232,937,1200,60,20.34,-0.5,45.8167,43,94
17,Le Grand-Village-Plage,17370,1013,898,1000,167,6.05,0.763334,45.86,2,22
17,Le Douhet,17100,707,635,700,38,18.35,-0.566667,45.8167,12,81
17,Meschers-sur-Gironde,17132,2814,2237,2700,176,15.98,-0.95,45.5667,0,39
17,Brie-sous-Mortagne,17120,252,246,300,34,7.22,-0.75,45.5,5,61
17,Saint-Nazaire-sur-Charente,17780,1146,850,1100,56,20.31,-1.05,45.95,0,21
17,Saint-Palais-de-Phiolin,17800,227,217,200,20,11.01,-0.6,45.5167,19,49
17,Échillais,17620,3314,2774,3300,225,14.72,-0.95,45.9,0,18
17,Puyravault,17700,617,467,600,45,13.68,-0.8,46.1333,12,41
17,Biron,17800,234,234,200,26,8.71,-0.466667,45.5667,15,81
17,Nachamps,17380,206,211,200,49,4.18,-0.616667,46.0167,7,66
17,La Grève-sur-Mignon,17170,484,362,400,42,11.48,-0.766667,46.25,1,31
17,Saint-Crépin,17380,287,219,300,20,13.94,-0.733333,46,1,65
17,Rivedoux-Plage,17940,2302,1762,2300,509,4.52,-1.26667,46.1667,0,16
17,Saint-Agnant,17620,2499,2077,2400,111,22.49,-0.966667,45.8667,2,24
17,Souméras,17130,348,279,300,55,6.26,-0.416667,45.3,29,81
17,Migron,17770,683,636,600,45,15.06,-0.4,45.8,11,31
17,Saint-Vaize,17100,562,462,600,121,4.61,-0.633333,45.8167,2,57
17,Vandré,17700,773,725,800,53,14.57,-0.75,46.05,6,42
17,Saint-Palais-sur-Mer,17420,3958,3342,3900,252,15.69,-1.08333,45.6333,0,50
17,Torxé,17380,244,232,200,21,11.43,-0.616667,45.95,2,63
17,Boisredon,17150,684,599,600,31,21.6,-0.533333,45.3167,19,108
17,Fontenet,17400,381,371,400,37,10.27,-0.45,45.9167,19,76
17,Esnandes,17137,2063,1836,2000,276,7.45,-1.08333,46.25,0,19
17,Romegoux,17250,622,513,600,46,13.25,-0.8,45.8667,0,28
17,Sainte-Marie-de-Ré,17740,3186,2655,3100,323,9.84,-1.3,46.15,0,17
17,Vergné,17330,135,168,100,16,8,-0.516667,46.0667,31,61
17,Rochefort,17300,25140,25775,25700,1145,21.95,-0.983333,45.9333,0,29
17,Juicq,17770,218,165,200,23,9.25,-0.566667,45.85,16,76
17,Mortagne-sur-Gironde,17120,1023,967,1000,54,18.87,-0.783333,45.4833,0,64
17,Ballon,17290,740,526,700,60,12.18,-0.95,46.05,0,47
17,Montroy,17220,645,538,700,161,3.99,-1.01667,46.15,25,47
17,Loulay,17330,786,759,800,107,7.3,-0.5,46.05,41,92
17,La Benâte,17400,418,402,400,37,11.07,-0.566667,46,38,109
17,Île-d'Aix,17123,232,186,200,194,1.19,-1.175,46.0167,0,15
17,Saint-Eugène,17520,293,291,300,17,16.56,-0.283333,45.5,43,121
17,Courcelles,17400,438,436,400,64,6.77,-0.473056,45.9531,15,68
17,Lagord,17140,7230,6450,7200,899,8.04,-1.13333,46.1833,4,30
17,Saint-Hippolyte,17430,1329,1119,1200,57,23.28,-0.883333,45.9167,1,27
17,Sousmoulins,17130,215,189,200,27,7.7,-0.333333,45.3,54,125
17,Saint-Just-Luzac,17320,1871,1541,1800,39,47.74,0.962223,45.8017,0,18
17,Allas-Champagne,17500,254,183,200,33,7.65,-0.333333,45.4667,35,77
17,Meursac,17120,1400,1015,1300,53,26.17,-0.816667,45.65,7,41
17,Courant,17330,371,278,400,23,15.46,-0.566667,46.0333,12,99
17,Coulonges,17800,231,178,200,25,9.16,-0.423889,45.6095,13,65
17,Sainte-Ramée,17240,140,126,100,29,4.67,-0.666667,45.4167,8,80
17,Rouffiac,17800,486,327,400,83,5.85,-0.483333,45.6833,2,27
17,Saint-André-de-Lidon,17260,962,849,900,40,23.83,-0.75,45.6,15,51
17,Boutenac-Touvent,17120,207,218,200,66,3.11,-0.756111,45.5042,6,64
17,Poursay-Garnaud,17400,302,238,300,57,5.22,-0.466667,45.95,16,69
17,Fontaines-d'Ozillac,17500,508,394,500,36,13.87,-0.383333,45.3833,38,93
17,Églises-d'Argenteuil,17400,539,507,500,37,14.29,-0.433333,45.9667,20,82
17,Courpignac,17130,416,360,400,27,14.97,-0.483333,45.3333,18,96
17,Brives-sur-Charente,17800,230,197,200,38,5.94,-0.466667,45.6667,2,37
17,Saint-Quantin-de-Rançanne,17800,280,272,300,30,9.11,-0.6,45.5333,19,47
17,Neulles,17500,147,139,100,24,5.9,-0.416667,45.5,24,59
17,Chartuzac,17130,166,137,200,69,2.38,-0.416667,45.3333,57,100
17,Salles-sur-Mer,17220,2029,1610,2000,144,14.03,-1.05,46.1,2,30
17,Montlieu-la-Garde,17210,1341,1281,1300,42,31.6,-0.255278,45.2448,52,147
17,Saint-Trojan-les-Bains,17370,1473,1618,1500,84,17.53,-1.2,45.8333,0,35
17,Nuaillé-d'Aunis,17540,1076,631,1000,65,16.47,-0.933333,46.2167,0,29
17,Nieulle-sur-Seudre,17600,1127,643,1000,54,20.75,-0.983333,45.75,0,9
17,Saint-Saturnin-du-Bois,17700,880,744,900,34,25.21,-0.666667,46.1333,14,79
17,Aulnay,17470,1464,1504,1500,47,30.97,-0.346944,46.0209,32,107
17,Saint-Georges-de-Didonne,17110,5071,5034,5000,479,10.58,-1,45.6,0,45
17,Moings,17500,170,176,200,22,7.57,-0.35,45.4833,32,68
17,Gémozac,17260,2723,2356,2600,85,31.93,-0.666667,45.5667,17,48
17,Macqueville,17490,296,294,300,26,11.21,-0.216667,45.8,22,97
17,Léoville,17500,322,299,300,32,9.89,-0.333333,45.3833,39,97
17,Le Château-d'Oléron,17480,3920,3552,3900,250,15.67,-1.2,45.9,0,10
17,Saint-Porchaire,17250,1644,1335,1600,94,17.4,-0.783333,45.8167,7,54
17,Grézac,17120,823,593,700,41,20.06,-0.85,45.6,11,54
17,Neuvicq,17270,426,306,400,18,22.72,-0.185556,45.2439,43,150
17,Yves,17340,1438,1050,1400,55,25.75,-1.05,46.0167,0,18
17,Brie-sous-Matha,17160,204,175,200,32,6.3,-0.25,45.8167,21,73
17,Seigné,17510,98,107,100,15,6.43,-0.2,45.95,68,134
17,Soulignonne,17250,728,544,700,50,14.31,-0.783333,45.7833,15,60
17,La Villedieu,17470,221,264,200,9,22.27,-0.316667,46.0667,53,128
17,Saint-Thomas-de-Conac,17150,559,545,600,19,28.04,-0.683333,45.3833,0,101
17,Sainte-Soulle,17220,3577,2652,3500,163,21.82,-1.01667,46.1833,3,42
17,Épargnes,17120,819,736,800,35,23.4,-0.8,45.55,1,59
17,Le Gué-d'Alleré,17540,662,514,700,87,7.55,-0.866667,46.1833,3,21
17,Saint-Georges-des-Coteaux,17810,2560,2031,2500,133,19.23,-0.716667,45.7667,13,81
17,Saint-Maurice-de-Tavernole,17500,132,109,100,33,3.92,-0.4,45.4833,29,75
17,Loiré-sur-Nie,17470,300,290,300,20,14.4,-0.283333,45.95,60,110
17,La Jarne,17220,2418,2054,2300,287,8.42,-1.06667,46.1167,2,27
17,Coivert,17330,236,220,200,15,14.78,-0.45,46.0667,27,81
17,Brizambourg,17770,874,763,900,41,21.26,-0.483333,45.8167,26,94
17,Haimps,17160,488,421,500,26,18.47,-0.25,45.8667,41,100
17,Muron,17430,1235,997,1200,31,39.06,-0.833333,46.0333,0,28
17,Lorignac,17240,472,441,500,26,17.53,-0.683333,45.45,7,61
17,Nuaillé-sur-Boutonne,17470,201,178,200,19,10.48,-0.416667,46,21,62
17,Le Pin,17210,70,73,100,28,2.46,-0.296111,45.3167,60,108
17,Jazennes,17260,482,367,500,44,10.84,-0.616667,45.5833,22,52
17,Montpellier-de-Médillan,17260,639,506,600,43,14.85,-0.75,45.6333,16,42
17,Voissay,17400,170,106,200,33,5.06,-0.6,45.95,3,45
17,Siecq,17490,212,200,200,18,11.66,-0.2,45.8333,66,116
17,Fouras,17450,4095,3838,4100,430,9.51,-1.1,45.9833,0,21
17,Corme-Écluse,17600,1050,756,1000,60,17.49,-0.85,45.6333,5,33
17,Thairé,17290,1493,1053,1400,79,18.74,-1,46.0667,1,47
17,La Tremblade,17390,4584,4664,4500,66,69.13,-1.13333,45.7667,0,56
17,Jonzac,17500,3480,3814,3600,265,13.09,-0.433333,45.45,26,87
17,Châtelaillon-Plage,17340,6029,5624,6000,914,6.59,-1.08333,46.0667,0,21
17,Pommiers-Moulons,17130,196,174,200,20,9.6,-0.353056,45.3242,49,114
17,Champagne,17620,656,529,600,33,19.53,-0.916667,45.8333,1,40
17,Antezant-la-Chapelle,17400,358,339,400,19,18.63,-0.456389,45.9825,18,89
17,La Laigne,17170,373,275,300,87,4.26,-0.75,46.2167,3,29
17,Archingeay,17380,651,519,600,39,16.61,-0.7,45.9333,2,47
17,Saint-Bonnet-sur-Gironde,17150,869,838,900,28,30.6,-0.666667,45.35,0,87
17,Puilboreau,17138,5361,4619,5200,680,7.88,-1.1,46.1833,7,35
17,Pisany,17600,521,415,500,79,6.59,-0.783333,45.7,23,44
17,Saint-Simon-de-Bordes,17500,682,626,700,48,14.08,-0.45,45.4,35,82
17,Moëze,17780,553,463,500,26,21.17,-1.03333,45.9,0,15
17,Touches-de-Périgny,17160,545,494,500,25,21.56,-0.266667,45.9167,46,107
17,Talmont-sur-Gironde,17120,88,83,100,19,4.44,-0.9,45.5333,0,24
17,Fenioux,17350,146,124,100,15,9.36,-0.6,45.9,20,102
17,La Brousse,17160,509,477,500,27,18.84,-0.366667,45.8833,34,78
17,Mazeray,17400,862,779,900,44,19.38,-0.566667,45.9167,15,101
17,Chervettes,17380,127,124,100,31,3.98,-0.7,46.05,13,32
17,Mérignac,17210,222,206,200,50,4.41,-0.295556,45.3234,55,101
17,Réaux,17500,447,475,500,49,8.96,-0.366667,45.4833,33,96
17,Brie-sous-Archiac,17520,257,245,200,34,7.49,-0.3,45.4833,49,113
17,Lozay,17330,155,184,200,13,11.85,-0.533333,46.05,31,106
17,La Frédière,17770,78,53,100,26,2.89,-0.583333,45.8667,13,66
17,Saint-Pierre-du-Palais,17270,364,262,300,28,12.93,-0.15,45.1667,19,106
17,Loix,17111,713,621,700,106,6.7,-1.43794,46.2235,0,10
17,Villedoux,17230,1425,935,1100,89,15.84,-1.05,46.2333,0,20
17,Prignac,17160,276,256,300,40,6.77,-0.356667,45.8295,16,38
17,Rouffignac,17130,443,361,400,30,14.62,-0.45,45.3333,34,111
17,Corme-Royal,17600,1628,1342,1600,59,27.18,-0.816667,45.75,15,44
17,Neuvicq-le-Château,17490,363,380,400,23,15.14,-0.166667,45.8,47,156
17,Vergeroux,17300,1019,756,1000,184,5.53,-0.983333,45.9667,0,18
17,Grandjean,17350,264,232,300,43,6.1,-0.6,45.8667,7,91
17,Beurlay,17250,1003,755,1000,103,9.71,-0.833333,45.8667,5,40
17,Saint-Médard-d'Aunis,17220,1820,1254,1700,80,22.53,-0.966667,46.15,4,44
17,Hiers-Brouage,17320,655,474,600,20,31.35,-1.06667,45.85,0,26
17,Corignac,17130,341,261,300,29,11.57,-0.383333,45.25,43,98
17,Saint-Coutant-le-Grand,17430,378,279,300,29,12.8,-0.75,45.95,1,45
17,Montils,17800,766,652,700,32,23.64,-0.5,45.65,2,56
17,Paillé,17470,336,366,300,27,12.44,-0.383333,45.9833,28,89
17,Saint-Fort-sur-Gironde,17240,854,903,900,35,24.22,-0.716667,45.4667,2,70
17,Pouillac,17210,246,231,200,53,4.59,-0.251111,45.2689,80,144
17,Bazauges,17490,136,130,100,16,8.28,-0.166667,45.9167,75,131
17,Saint-Martin-d'Ary,17270,493,476,500,57,8.61,-0.216667,45.2333,39,102
17,Lussant,17430,922,830,900,104,8.79,-0.816667,45.9667,1,28
17,Montguyon,17270,1460,1461,1500,80,18.18,-0.183333,45.2167,30,121
17,Saint-Maigrin,17520,564,526,600,26,21.49,-0.283333,45.4167,51,118
17,Clérac,17270,932,942,900,21,43.08,-0.216667,45.1833,27,116
17,Saint-Georges-Antignac,17240,400,374,400,39,10.1,-0.503889,45.4937,17,69
17,Mons,17160,468,448,500,29,15.63,-0.35,45.8167,14,31
17,Saint-Félix,17330,310,282,300,20,15.23,-0.6,46.0833,37,90
17,Vénérand,17100,697,598,700,72,9.65,-0.566667,45.8,49,94
17,Saint-Pierre-d'Amilly,17700,455,386,400,22,19.81,-0.666667,46.1667,11,69
17,Saint-Sornin,17600,296,327,300,21,13.49,-0.983333,45.7667,0,31
17,Saint-Ouen-d'Aunis,17230,1201,690,1200,136,8.82,-1.03333,46.2167,0,25
17,Saint-Martin-de-Coux,17360,418,347,400,26,15.71,-0.1,45.15,30,111
17,Puy-du-Lac,17380,419,280,400,28,14.6,-0.716667,45.9667,1,28
17,Marsilly,17137,2619,2197,2500,219,11.91,-1.11667,46.2333,0,31
17,Orignolles,17210,641,619,600,46,13.66,-0.233333,45.2333,39,131
17,Bercloux,17770,430,325,400,45,9.35,-0.466667,45.8333,25,61
17,Celles,17520,315,251,300,52,6,-0.366667,45.6,8,44
17,Saint-Clément-des-Baleines,17590,720,731,700,105,6.8,-1.54167,46.225,0,18
17,Nantillé,17770,348,278,300,32,10.78,-0.483333,45.8667,31,74
17,La Vergne,17400,628,569,700,44,13.97,-0.566667,45.9667,5,74
17,Landrais,17290,699,526,700,45,15.4,-0.866667,46.0667,1,33
17,La Vallée,17250,694,644,700,42,16.37,-0.85,45.8833,0,34
17,Cabariot,17430,1307,1080,1200,86,15.12,-0.85,45.9167,1,27
18,Parnay,18130,50,48,100,2,17.28,2.56667,46.85,159,181
18,Saint-Pierre-les-Bois,18170,322,305,300,15,20.38,2.28333,46.6667,170,233
18,Concressault,18260,224,214,200,30,7.45,2.58333,47.4833,175,272
18,Morogues,18220,436,425,500,14,30.53,2.6,47.2333,200,427
18,Ardenais,18170,204,152,200,11,17.55,2.36667,46.65,188,262
18,Saint-Doulchard,18230,9197,9014,9100,383,24.01,2.35,47.1,119,167
18,Lugny-Bourbonnais,18350,33,27,0,6,5.33,2.7,46.9333,169,204
18,La Chapelotte,18250,184,181,200,6,28.5,2.58333,47.35,258,383
18,Saint-Amand-Montrond,18200,10761,11449,11400,533,20.17,2.50555,46.7236,148,312
18,Uzay-le-Venon,18190,415,395,400,11,34.6,2.46667,46.8167,148,183
18,Lignières,18160,1485,1591,1500,67,21.88,2.17611,46.752,153,202
18,Chambon,18190,159,134,100,11,13.91,2.32472,46.787,147,187
18,Faverdines,18360,146,136,100,7,18.51,2.46667,46.65,172,239
18,Rians,18220,1036,1017,1100,31,32.41,2.61667,47.1833,155,256
18,Vierzon,18100,26946,29723,27500,361,74.5,2.08333,47.2167,94,182
18,Culan,18270,791,822,800,39,20.23,2.35,46.55,220,332
18,Bué,18300,364,340,300,57,6.3,2.8,47.3,197,370
18,Neuvy-Deux-Clochers,18250,316,284,300,19,16.5,2.68333,47.2833,242,414
18,Méry-ès-Bois,18380,604,617,600,6,91.59,2.36667,47.3167,171,293
18,Preuilly,18120,459,433,500,30,14.94,2.18333,47.1,107,142
18,Corquoy,18190,239,207,200,10,22.62,2.3,46.8833,128,174
18,Moulins-sur-Yèvre,18390,697,466,600,45,15.33,2.51667,47.0833,132,172
18,Saint-Martin-d'Auxigny,18110,2176,2019,2100,90,24.08,2.41667,47.2,152,301
18,Saint-Maur,18270,249,295,300,9,25.62,2.29861,46.58,224,321
18,La Groutte,18200,128,103,100,43,2.92,2.51667,46.6833,154,208
18,Précy,18140,329,313,300,22,14.45,2.93333,47.1,168,197
18,Étréchy,18800,431,423,400,13,31.88,2.725,47.1623,171,254
18,Bannay,18300,771,772,800,30,25.03,2.88333,47.3833,139,260
18,La Chapelle-Montlinard,18140,496,491,500,28,17.14,2.98333,47.1667,150,188
18,Vorly,18340,251,249,200,13,18.84,2.48333,46.95,154,184
18,Menetou-Salon,18510,1665,1661,1700,44,37.66,2.5,47.2333,174,312
18,Drevant,18200,574,610,600,118,4.84,2.51667,46.7,153,250
18,Soulangis,18220,472,445,400,34,13.76,2.51667,47.1833,151,198
18,Saint-Loup-des-Chaumes,18190,299,277,300,16,18.55,2.38333,46.8167,133,177
18,Charentonnay,18140,322,314,300,14,21.85,2.88333,47.15,173,227
18,Jalognes,18300,281,284,300,10,28.09,2.78333,47.2333,172,239
18,Menetou-Couture,18320,347,317,300,11,28.93,2.91667,47.0333,176,212
18,Sury-près-Léré,18240,558,509,600,31,17.78,2.86667,47.4833,132,238
18,Le Chautay,18150,257,317,300,17,14.74,2.96667,46.9833,172,213
18,Chaumont,18350,50,49,0,23,2.11,2.75,46.8333,214,268
18,Le Pondy,18210,134,140,100,20,6.63,2.65,46.8,165,190
18,Lissay-Lochy,18340,218,190,200,9,22.06,2.41667,46.9667,143,179
18,Bessais-le-Fromental,18210,313,325,300,12,25.75,2.75,46.75,182,241
18,Argenvières,18140,480,437,500,32,14.72,3,47.1333,156,192
18,Saint-Éloy-de-Gy,18110,1529,1382,1500,49,31.2,2.35,47.15,133,235
